,doctor_id,doctor_name,speciality_stream,experience_years,consultation_fees,locality,locality_latitude,locality_longitude,translated_practice_type,clinic_name,show_consultation_fees,summary,qualification_1,qualification_2,qualification_3,qualification_4,qualification_5,qualification_6,qualification_7,is_qualification_valid_in_country_1,is_qualification_valid_in_country_2,is_qualification_valid_in_country_3,is_qualification_valid_in_country_4,is_qualification_valid_in_country_5,is_qualification_valid_in_country_6,is_qualification_valid_in_country_7,college_1,college_2,college_3,college_4,college_5,college_6,college_7,completion_year_1,completion_year_2,completion_year_3,completion_year_4,completion_year_5,completion_year_6,completion_year_7,sub_specialty_1,sub_specialty_2,sub_specialty_3,sub_specialty_4,sub_specialty_5,sub_specialty_6,sub_specialty_7,sub_specialty_8,sub_specialty_9,sub_specialty_10,sub_specialty_11,sub_specialty_12,specialty_1,specialty_2,specialty_3,specialty_4,specialty_5,specialty_6,specialty_7,specialty_8,specialty_9,specialty_10,specialty_11,specialty_12,doctor_label_1,doctor_label_2,doctor_label_3,doctor_label_4,doctor_label_5,doctor_label_6,doctor_label_7,doctor_label_8,doctor_label_9,doctor_label_10,doctor_label_11,doctor_label_12,approved_1,approved_2,approved_3,approved_4,approved_5,approved_6,approved_7,approved_8,approved_9,approved_10,approved_11,approved_12
27,587916,Dr. Shradha Shikhare-Shinde,,8.0,400,Wakad,18.614222,73.778564,Clinic,Shrivatsa Children's Clinc and Vaccination Centre.,True,"Dr. Shradha, Paediatrician practices in Pimpri Chinchwad Pune. She has done MBBS from prestigious  B J Medical College Pune through merit seat. She has completed her internship from Sassoon General Hospital Pune. She has completed her DCH from College of Physicians and Surgeons Mumbai University. She holds experience in many pediatric super specialty hospitals. She was associated with Neocare Superspeciality Neonatal Hospital Nashik. She also worked with  Shaishav Children's Hospital Pune, Surya Mother and Child super specialty Hospital Pune. Presently she is running her clinic at Thergaon Main Road.",MBBS , MD - General Medicine,,,,,,True , True,,,,,,"Dr. V. M. Government Medical College, Solapur "," Krishna Institute of Medical Sciences, Karad",,,,,,1994 , 1998,,,,,,Pediatrician,,,,,,,,,,,,Pediatrician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
28,419889,Dr. Vaibhav Lunkad,,27.0,500,Shukrawar Peth,18.51048,73.855255,Clinic,Aaiina Clinic Dr Vaibhav Lunkad,True,An allround comfortable approachable doctor giving a completely satisfactory answer to any complex problem with knowledge of all alternatives and practical solutions which can be done on OPD or home basis. For urgent or Sunday consultation also available.,MBBS , Diploma in Child Health (DCH),,,,,,True , True,,,,,,"B J Medical College, Pune "," B J Medical College, Pune",,,,,,1995 , 1999,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
29,625853,Dr. Karishma M. Chauhan,,11.0,300,Hinjewadi,18.579748,73.73595,Clinic,Avani Dental & Health Clinic,True,"Dr, Karishma passed her BDS from the West Bengal University of health sciences in 2009 with a 1 year internship completion in 2010. She has been a topper in her entire academic course, and has achieved Gold Medals in Conservative dentistry and Endodontics and Oral Pathology. She has enhanced her clinical skills with her 4 years of practice as a General Dental Surgeon in various clinics like Narayana Hrudayalaya Dental chains and Diwan Dental clinic,being amongst them. She persued her Masters in Prosthodontics and Maxillofacial Implantology from the Rajiv Gandhi University Of Health Sciences, Karnataka in 2014 which gave her a 3 year PG training in Advanced Modalities of treatment in the field of Prosthodontics and Oral Implantology. 
she is highly dedicated towards providing Quality Dental Care for her patients ensuring their well being at every point.",BDS , MDS,,,,,,True , True,,,,,,"Government Dental College & Hospital, Mumbai "," Government Dental College & Hospital, Mumbai",,,,,,1983 , 1986,,,,,,Orthopedist,,,,,,,,,,,,Orthopedist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
30,552161,Dr. Suhel A Khan,,8.0,400,Kondhwa,18.47334,73.89135,Hospital,Sana Hospital,True,,MBBS , MS - Orthopaedics,,,,,,True , True,,,,,,University of Pune , University of Pune,,,,,,1988 , 1992,,,,,,General Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
31,131975,Dr. Harshad Patankar,,21.0,500,Shukrawar Peth,18.504618,73.854744,Clinic,Dr.Patankar's Orthocare,True,Consultant Orthopaedic & Joint Replacement Surgeon,MBBS , MS - General Surgery,,,,,,True , True,,,,,,"Government Medical College, Miraj "," Government Medical College, Miraj",,,,,,1995 , 1999,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
32,559703,Dr. Rajeev Nambiar,AYUSH,26.0,500,Aundh,18.559902,73.80301,Clinic,Dr. Nambiar's Advanced Ayurvedic Remedy,True,"Dr. Rajeev Nambiar is a post graduate in Ayurved, who is having experience of 24 years.  He is Practicing in Dr. Nambiar's Ayurved Clinic, Aundh & have branches in kalyani nagar (Pune ) & Pondicherry. Center is specialized in diseases related to Spine, Nerves & Joints. Here auto-immune diseases like diabeties, visculitis, ankylosing, spondylitis, psoriasis etc. are treated. People from different walks of life visit here to address their problem to find the permanent cure.",BHMS , MD - Alternate Medicine,,,,,,True , True,,,,,,"Homoeopathic Medical College, Akola "," INDIAN BOARD OF ALTERNATIVE MEDICINES,CALCUTA",,,,,,2004 , 2009,,,,,,Pathologist,,,,,,,,,,,,Pathologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
33,4643,Dr. Dinesh Hingorani,,21.0,300,Koregaon Park,18.53899,73.88588,Clinic,Dental Kraft Hingorani Dental Care,True,Been in practice for over 18 yrs with special emphasis on implants. He is one of the renowned implantologist and periodontist in Koregaon Park Pune.,MD - Pathology , MBBS,,,,,,True , True,,,,,,"shivaji university , kolhapur "," shivaji university , kolhapur",,,,,,2003 , 2000,,,,,,Pediatrician,,,,,,,,,,,,Pediatrician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
34,281203,Dr. Anand  V Ghiya,,20.0,400,Karve Nagar,18.48744,73.81321,Clinic,Swastik Hospital & Clinic,True,,MBBS , DM - Neonatology,,,,,,True , True,,,,,,"B J Medical College, Pune ", King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,,,,,,1998 , 2005,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
35,582037,Ms. Prachi Fotani,Therapist,8.0,650,Kharadi,18.553417,73.94861,Clinic,Nutritionist Prachi - Diet Clinic,True,"Prachi is a Consultant Dietitian practicing in Pune. She has a rich and varied experience in the field of nutrition. She has successfully motivated thousands of people to reach their nutritional goals. Prachi has a Masters Degree in Nutrition and Dietetics and she is able to successfully treat and give preventive measures to Chronic Diseases, Weight Management, Heart Diseases, Metabolic Dysfunction, etc. With 5 years of experience. Over these years, Prachi has worked with various esteemed hospitals and health care centers and conducted various corporate events.",BDS , Diploma in Cosmetic Dentistry,,,,,,True , True,,,,,,"ACPM Dental College, Dhule ", Yavatmal,,,,,,2008 , 2010,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
36,278443,Dr. Rajshree Patil,,22.0,500,Aundh,18.56047,73.81273,Clinic,Kimaya Skin Clinic,True,"Dr. Rajshree Patil is a Dermatologist, Cosmetologist and a Dermatosurgeon practicing in Kimaya Skin, Laser and Cosmetic Clinic, Aundh, Pune.",BHMS , MD - Alternate Medicine,,,,,,True , True,,,,,,"Bhartiyavidyapeet,Pune ", University of Pune,,,,,,2006 , 2012,,,,,,Gynecologist,,,,,,,,,,,,Gynecologist/Obstetrician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
37,481540,Dr. Lavina Batra,,15.0,400,Viman Nagar,18.559946,73.91884,Clinic,Life Care Clinic,True,"Dr. Lavina Batra is a Gynecologist and Obstetrician in Viman Nagar, Pune and has an experience of 10 years in these fields. 
",MBBS , MD - Obstetrics & Gynaecology,,,,,,True , True,,,,,,"B J Medical College, Pune "," B J Medical College, Pune",,,,,,1998 , 2001,,,,,,Gynecologist , Obstetrician , Infertility Specialist,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , True,,,,,,,,,
38,602506,Dr. Nidhi Pandya,AYUSH,12.0,700,Pimple Saudagar,18.59327,73.79912,Clinic,Platinum Family Clinic,True,"Dr. Nidhi Pandya is an M.D. in Homoeopathy. She is a firm believer in the holistic approach. She believes ''Homoeopathy is Like a Magic Stick, One Must Have the Skills to Perform It.""
She is an unprejudiced observer, takes each case as a new challenge. And completes it with the complete dedication and enthusiasm. According to her, Patient must feel the improvement from the very next day of the treatment without any side effects. The cure should be quick, gentle and permanent. Each and every member of the family can be benefited with homoeopathy.  

Dr. Nidhi Pandya is practicing homeopathy since 2007. She has expertise in chronic illnesses. She has very successfully handled so-called incurable and challenging cases with her sound knowledge of homeopathy. She effectively integrates the old and current ideas of classical homoeopathy into her practice.
She has extensive experience in women's health including polycystic ovarian syndrome (PCOS ), infertility, menopause treated with homoeopathy. She has been able to treat many complaints and complications during pregnancy and led them to safe deliveries with homoeopathic prescriptions. She advices women to take homoeopathy  (along with nutritional supplements) from the first day of the pregnancy which increases chances of the normal delivery to a greater extent. She prefers the new case by appointments so as to give justice to the case. Once you start improving you can give follow-ups from any part of the world.",MBBS , MS - Obstetrics & Gynaecology , DNB - Obstetrics & Gynecology,,,,,True , True , True,,,,,"B J Medical College, Pune "," B J Medical College, Pune "," Diplomate of National Board, New Delhi",,,,,2001 , 2007 , 2008,,,,,ENT/ Otorhinolaryngologist,,,,,,,,,,,,Ear-Nose-Throat (ENT) Specialist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
39,407332,Dr. Ashwini Joshi,AYUSH,20.0,800,Kothrud,18.511137,73.80797,Clinic,Dr Ashwini's Homoeopathy Clinic,True,,MBBS , Diploma in Otorhinolaryngology (DLO),,,,,,True , True,,,,,,Swami Ramanand Teerth Rural Medical College , College of physicians and Surgeons Mumbai,,,,,,1999 , 2004,,,,,,General Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
40,638566,Dr. Ashwin Prasad,,7.0,200,Hinjewadi,18.591692,73.739136,Clinic,Happydent Superspeciality Dental Clinic,True,"Dr. Ashwin Prasad, Happy Dent has a team of super specialists that is dedicated to delivering all dental treatments under one roof.",MBBS , DNB - General Surgery,,,,,,True , True,,,,,,"Karnataka University, India ", National Board Of Examination,,,,,,2001 , 2006,,,,,,Pediatrician,,,,,,,,,,,,Pediatrician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
41,590050,Dr. Preeti Kale,,17.0,600,Aundh,18.564133,73.81274,Hospital,Unity Hospital,True,"Dr. Preeti Amit Kale is an obstetrician empaneled at the Cloudnine Hospital, Pune. She is an infertility specialist who completed her diploma in reproductive medicine after her MS in obstetrics and gynecology. Dr. Kale specializes in the prevention, diagnosis, and management of reproductive problems. Her main goals include improving or maintaining reproductive health and allowing people to have children at a time of their choosing. She is also well versed with reproductive endocrinology and andrology.",BAMS , MD - Ayurveda Medicine,,,,,,True , True,,,,,,"Bharati Vidyapeeth's College of Ayurved, Pune "," Bharati Vidyapeeth's College of Ayurved, Pune",,,,,,2009 , 2013,,,,,,Ophthalmologist/ Eye Surgeon,,,,,,,,,,,,Ophthalmologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
42,581551,Dr. Pushkar Deshpande,,17.0,700,Kothrud,18.506746,73.82855,Clinic,Perfection Plastic Surgery Clinic,True,"Dr. Pushkar Deshpande is a Hair Transplant Surgeon and Plastic, Reconstructive, Aesthetic Surgeon in Kothrud, Pune and has an experience of 16 years in these fields. Dr. Pushkar Deshpande practices at Perfection Plastic Surgery Clinic in Kothrud, Pune. He completed MBBS from Pune University in 2002, MS - General Surgery from BJ Medical College in 2008 and MCh - Plastic Surgery from Bangalore Medical College and Research Institute, Bangalore in 2012.

He is a member of Indian Medical Association (IMA) and Shushrut Association of Plastic Surgeons - SAPS. Some of the services provided by the doctor are: Liposuction, Hair loss transplant, Tatoo Removal, Rhinoplasty, Lip Augmentation and Face Lift/ Rhytidectomy etc.",MBBS , Diploma in Child Health (DCH),,,,,,True , True,,,,,,"Lala Lajpat Rai Memorial Medical College, Meerut "," L.P.S Institute of Cardiology, G.S.V.M Medical College, Kanpur",,,,,,2005 , 2008,,,,,,Orthopedist,,,,,,,,,,,,Orthopedist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
43,290234,Dr. Vrushali Maisekar,AYUSH,21.0,200,Hadapsar,18.507664,73.92903,Clinic,Skinergy Clinic,True,"Dr. Vrushali Maisekar is a Ayurveda and Cosmetologist in Hadapsar, Pune and has an experience of 20 years in these fields. Dr. Vrushali Maisekar practices at Skinergy Clinic in Hadapsar, Pune,Hair Regain Clinic in Magarpatta City, Pune and Regain Beauty in Hadapsar, Pune. She completed BAMS from Dhondumama Sathe Homeopathic Medical College, Pune. in 1995 and DNHE from IGNOU in 2004.
She is a member of Maharashtra Council of Indian Medicine. Some of the services provided by the doctor are: Ayuvedic body spa's,Skin Tags Removal,Skin Care,Skin Peeling and Mole Removal etc",MS - Ophthalmology,,,,,,,True,,,,,,,"B J Medical College, Pune",,,,,,,1985,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
44,214402,Dr. Nitin Jain,,18.0,500,Viman Nagar,18.561077,73.917946,Clinic,Skin And Surgery International & Asia Institute Of Hair Transplant,True,Dr. Nitin Jain is an internationally trained and highly experienced Dermato-Surgeon in hair restoration and Hair transplant surgeries. Dr. Nitin Jain has been practicing for over 18 years. He opted out of his extensive general dermatology practice to practice Hair restoration and Hair transplant surgeries in its full scope.,MBBS , DNB - Orthopedics/Orthopedic Surgery , MNAMS - Orthopaedics,,,,,True , True , True,,,,,"Pravara Institue of Medical Sciences, Lonipravara "," Inlaks & Budhrani Hospital, Pune ", National Academy of Medical Sciences (India),,,,,2007 , 2010 , 2015,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
45,328575,Dr. Anagha Behere,,21.0,500,Aundh,18.55996,73.80648,Hospital,Lifeline hospital,True,With an experience of 22 Years in the field of Ophthalmology and Eye Specialty.,BDS,,,,,,,True,,,,,,,Dr. D.Y. Patil Institute of Physiotherapy,,,,,,,2000,,,,,,,General Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
46,520537,Dr. Amit Nale,Therapist,13.0,300,Viman Nagar,18.566427,73.914215,Clinic,Olive Health Center,True,Practicing experience of 12 years in the field of Sexology.,BHMS,,,,,,,True,,,,,,,"A.M. Shaikh Homoeopathic Medical College , Belgaum",,,,,,,1998,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
47,334373,Dr. Vaishali Chaudhary,,25.0,700,Yerwada,18.549616,73.88911,Clinic,Dr. Vaishali Chaudhary's Ankur Fertility Centre,True,"Dr. Vaishali Chaudhary is one of the leading Fertility Specialists of Pune city. She is the Director of Ankur Fertility Centre at Airport Road and the Chief IVF Consultant at Cloud Nine Fertility Centre, which is India's most trusted hospital for mother and child care. 

She specializes in Vitro Fertilization (Test tube Baby), Donor eggs, Surrogacy, and also Gynaecological Endoscopy. She has completed her M.D. in Gynaecology from B.J.Medical College and she has been the only doctor in Maharashtra who has been awarded the Ph.D. degree for her research in female infertility under the guidance of  Dr. P.W. Sambarey, Pune University, and Dr. Ian Cooke, University of Sheffield, UK. She has undergone Specialised training in IVF at Cleveland Clinic, Ohio, US. She has worked as Lecturer in Sassoon Hospital for 3 years. She has also been the Teacher for postgraduate students of Gynaecology. She has helped more than 1000 couples achieve their dream of parenthood through her expertise and knowledge.",BHMS , MD - Homeopathy,,,,,,True , True,,,,,,"Byramjee Jeejeebhoy Government Medical College & Sasson General Hospital, Pune ", Foster Development Homeopathic Medical College,,,,,,2008 , 2011,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
48,590220,Dr. Amit R. Kale,,20.0,600,Aundh,18.564133,73.81274,Hospital,Unity Hospital,True,"Dr. Amit R. Kale is an Orthopedist in Aundh, Pune and has an experience of 17 years in this field. Dr. Amit R. Kale practices at Unity Hospital in Aundh, Pune, Kales Multispeciality Clinic in Baner, Pune and ACE Hospital in Erandwane, Pune. He completed MBBS from B J Medical College Ahmedabad in 1998, MS - Orthopaedics from University of Pune in 2003 and DNB - Orthopedics/Orthopedic Surgery from National Board Of Examination in 2004.

He is a member of Pune Orthopedic Association- Ex Managing Committe Member, Maharashtra Orthopedic Society and Indian Orthopaedic Association. Some of the services provided by the doctor are: Sports Injury Treatment/Management, Arthritis Management, Knee Arthroplasty, Arthroscopy and Advance Trauma Management etc.",MS - General Surgery,,,,,,,True,,,,,,,"B J Medical College, Pune",,,,,,,1998,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
49,325536,Dr. R. M. Rajpurohit,AYUSH,8.0,500,Bibvewadi,18.48661,73.87398,Clinic,Metro Clinic,True,"MEDr. R M Rajpurohit is amongst the best doctors in Salisbury Park, Pune who is specialized in Homeopathy, Naturopathy, Family Medicine (Family Practice). Dr. R M Rajpurohit practices at Metro International Clinic in Salisbury Park, Pune. A highly trained & specialist doctor who has completed BHMS, Dr. R M Rajpurohit has over 12 years of experience as a practicing doctor in Homeopathy, Naturopathy, Family Medicine (Family Practice). Dr. R M Rajpurohit is a renowned doctor in Salisbury Park, Pune who also believes in providing high quality information to patients about their health condition & its management. Being amongst the best Homeopathic Doctor, Family Physician and General Practitioner, Dr. R M Rajpurohit constantly strives to provide the latest & the best medical services in the field of Homeopathy, Naturopathy, Family Medicine (Family Practice). If you are suffering from signs, symptoms, ailments, diseases or conditions which requires consultation or an expert opinion from a top doctor in Homeopathy, Naturopathy, Family Medicine (Family Practice), get in touch with Dr. R M Rajpurohit for a transparent, dependable & patient-centric care. Explore this official website of Metro International Clinic to know more about the doctor, facilities & services or to get credible health information, ask health questions, consult online or book instant appointment with Dr. R M Rajpurohit.",BDS,,,,,,,True,,,,,,,"Pravara Medical Institute Rural Dental College, Loni",,,,,,,2003,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
